Candidate ID,GitHub Profile,GitHub Projects,Python Skill Score,Java Skill Score,SQL Skill Score,R Skill Score,Machine Learning Skill Score,HTML Skill Score,CSS Skill Score,JavaScript Skill Score,Technical Test Score
2724,Yes,49,10,2,6,4,4,3,3,6,9
2725,Yes,27,3,2,7,2,1,7,1,9,1
2726,Yes,46,5,2,9,8,9,4,10,3,9
2727,No,0,9,10,2,8,2,2,5,8,2
2728,Yes,27,6,4,9,10,4,4,3,9,9
2729,Yes,40,4,1,3,9,7,8,4,10,8
2730,No,0,10,4,8,8,7,4,7,7,1
2731,No,0,7,8,1,3,2,8,10,3,6
2732,No,0,8,9,3,7,1,9,2,7,5
2733,No,0,3,1,9,4,3,3,10,9,5
2734,Yes,8,4,6,9,6,9,1,9,8,7
2735,No,0,10,2,4,10,3,9,8,9,8
2736,No,0,5,3,5,8,6,3,1,2,5
2737,No,0,6,9,4,3,3,10,7,2,5
2738,Yes,15,7,9,3,1,1,10,1,9,5
2739,Yes,37,6,5,1,8,2,9,1,5,8
2740,Yes,50,3,10,4,5,5,3,3,10,2
2741,Yes,22,10,1,10,5,10,7,3,5,10
2742,No,0,10,1,3,4,10,9,8,6,4
2743,No,0,6,10,6,3,9,3,2,10,9
2744,No,0,9,10,9,3,3,6,9,2,1
2745,No,0,5,6,5,9,9,5,6,3,10
2746,No,0,1,7,3,1,6,5,7,4,9
2747,No,0,8,10,2,6,4,2,3,4,4
2748,Yes,48,9,8,6,4,10,1,2,2,9
2749,No,0,10,5,5,7,4,6,10,5,2
2750,No,0,9,6,1,3,4,8,10,1,3
2751,Yes,36,9,9,10,7,8,6,6,4,9
2752,Yes,32,3,5,6,5,5,10,9,8,8
2753,No,0,8,1,9,2,4,7,4,9,4
2754,No,0,1,8,5,5,7,1,9,3,3
2755,Yes,24,2,3,10,3,1,5,5,5,6
2756,Yes,49,8,5,9,1,10,6,2,3,1
2757,Yes,39,7,10,8,2,3,3,9,5,10
2758,Yes,10,6,10,7,6,9,1,7,2,10
2759,No,0,7,7,1,10,3,4,6,8,6
2760,No,0,5,8,3,1,8,3,10,1,1
2761,Yes,15,8,6,1,8,7,5,10,1,10
2762,No,0,4,5,8,8,2,6,8,4,2
2763,No,0,3,10,10,3,2,5,1,7,7
2764,No,0,5,2,6,4,2,1,2,6,6
2765,No,0,5,9,10,5,4,4,4,7,1
2766,Yes,9,2,5,3,2,8,3,10,7,3
2767,No,0,6,6,4,5,10,2,10,2,1
2768,No,0,8,9,9,6,7,9,2,7,7
2769,No,0,8,7,6,3,9,8,1,5,8
2770,No,0,9,4,10,4,5,1,9,6,1
2771,No,0,4,7,2,7,2,4,4,10,10
2772,Yes,45,1,5,2,3,5,5,10,1,1
2773,No,0,10,1,7,4,9,9,10,9,1
2774,No,0,7,9,6,7,10,6,5,10,8
2775,No,0,3,1,9,5,3,5,2,3,10
2776,Yes,9,7,8,4,6,10,10,3,10,7
2777,Yes,25,10,7,4,4,7,7,3,4,1
2778,No,0,10,9,9,1,1,1,10,2,7
2779,No,0,8,9,3,5,6,3,6,10,1
2780,No,0,1,1,6,10,6,8,4,5,8
2781,Yes,48,2,1,9,1,3,6,3,9,2
2782,Yes,17,2,1,2,4,6,3,9,3,10
2783,Yes,23,6,9,1,4,3,4,8,6,5
2784,Yes,40,9,10,1,2,2,2,10,1,10
2785,Yes,29,10,10,9,7,1,4,10,7,5
2786,No,0,7,6,7,8,7,2,10,7,4
2787,Yes,27,2,5,8,3,3,2,3,8,4
2788,No,0,3,7,9,2,1,4,2,8,2
2789,No,0,6,2,5,10,2,10,7,4,2
2790,No,0,8,5,1,2,8,9,5,7,2
2791,No,0,2,10,2,4,1,9,9,4,8
2792,No,0,2,10,2,6,2,6,6,5,5
2793,No,0,9,8,10,1,9,6,1,6,1
2794,Yes,35,6,6,2,6,2,4,8,3,7
2795,Yes,42,4,5,4,10,3,1,7,9,10
2796,Yes,49,4,7,2,2,4,6,2,2,2
2797,Yes,30,6,1,10,9,4,7,2,4,6
2798,Yes,22,5,6,1,2,4,5,9,6,10
2799,No,0,6,7,7,2,9,4,1,10,10
2800,No,0,1,10,7,3,7,7,8,8,3
2801,No,0,6,9,2,1,1,3,10,2,10
2802,No,0,2,10,2,1,5,6,1,6,10
2803,No,0,7,4,10,6,6,7,2,5,9
2804,No,0,2,5,10,9,8,6,9,9,1
2805,No,0,2,3,8,10,9,8,1,1,1
2806,No,0,5,4,6,4,8,7,4,10,9
2807,Yes,23,6,5,3,5,10,6,3,4,2
2808,No,0,7,4,1,2,1,10,6,10,9
2809,No,0,1,4,4,9,3,6,2,1,7
2810,Yes,8,6,2,3,7,3,10,6,4,9
2811,No,0,2,7,8,7,8,10,5,6,1
2812,No,0,5,3,1,5,10,7,10,1,5
2813,No,0,3,2,5,8,4,2,8,7,4
2814,Yes,49,5,8,3,7,5,6,6,1,7
2815,No,0,2,5,10,1,4,7,3,3,7
2816,Yes,10,10,7,5,9,5,7,1,1,8
2817,Yes,3,1,4,1,8,5,5,4,3,10
2818,No,0,3,8,4,7,3,8,10,9,3
2819,Yes,23,10,1,8,2,9,10,2,10,9
2820,No,0,8,4,9,1,5,9,8,7,10
2821,Yes,18,5,4,2,10,7,2,3,9,8
2822,No,0,2,4,5,9,7,5,7,8,5
2823,No,0,4,6,6,9,1,6,4,8,4
2824,No,0,7,10,3,2,4,10,10,7,3
2825,No,0,3,7,10,1,8,1,2,8,4
2826,No,0,7,1,2,7,1,1,7,1,4
2827,No,0,1,4,10,5,8,3,5,6,1
2828,Yes,34,1,3,4,5,9,4,10,10,8
2829,No,0,4,10,10,6,8,5,8,10,9
2830,Yes,32,5,3,8,10,8,5,5,9,8
2831,No,0,7,3,5,9,9,3,9,3,1
2832,No,0,9,9,3,3,4,2,6,3,5
2833,No,0,7,9,3,4,5,8,9,10,2
2834,No,0,5,1,8,1,5,5,4,7,2
2835,No,0,10,8,5,10,5,5,8,9,2
2836,Yes,10,7,4,4,6,2,7,2,9,9
2837,No,0,8,4,4,2,3,7,2,9,3
2838,No,0,4,4,3,6,9,6,2,4,10
2839,No,0,9,7,8,1,8,5,7,7,6
2840,Yes,25,6,3,10,1,4,9,10,10,9
2841,No,0,9,3,3,7,2,10,5,5,8
2842,Yes,1,4,8,8,7,7,4,3,7,3
2843,Yes,24,8,9,2,5,7,2,7,5,9
2844,Yes,2,10,2,4,3,9,7,8,7,7
2845,No,0,4,9,8,10,5,6,10,2,5
2846,No,0,4,7,9,9,3,4,8,8,9
2847,Yes,16,9,10,3,3,2,10,7,9,8
2848,Yes,30,7,6,7,4,10,9,4,7,2
2849,No,0,3,8,9,4,10,9,10,9,6
2850,No,0,1,3,8,6,5,4,1,10,9
2851,Yes,21,9,2,1,3,10,8,8,4,2
2852,Yes,14,7,5,8,3,9,6,10,6,8
2853,No,0,10,9,3,9,7,3,10,7,1
2854,Yes,15,4,3,2,4,3,5,10,1,6
2855,No,0,6,5,3,4,8,2,5,4,4
2856,Yes,3,10,7,1,10,10,4,5,5,9
2857,Yes,47,9,2,3,4,5,8,10,9,6
2858,Yes,14,9,7,4,10,1,7,8,7,8
2859,Yes,8,9,4,6,10,8,3,9,6,8
2860,No,0,5,6,6,9,6,2,5,1,6
2861,No,0,7,10,1,2,1,7,1,8,2
2862,No,0,10,6,5,7,9,3,7,8,7
2863,Yes,4,3,6,1,1,1,10,7,8,3
2864,No,0,3,5,10,4,3,9,9,4,9
2865,No,0,2,8,6,1,2,3,9,6,5
2866,Yes,24,6,7,4,3,7,6,6,3,7
2867,No,0,3,6,1,5,1,5,4,5,8
2868,No,0,6,6,6,9,8,2,8,7,6
2869,No,0,8,8,4,4,4,7,10,6,10
2870,No,0,9,8,10,4,5,2,3,6,7
2871,Yes,29,7,9,1,4,9,2,10,10,1
2872,Yes,4,4,8,3,8,7,10,5,9,1
2873,No,0,2,2,5,5,2,4,4,4,2
2874,Yes,15,9,2,4,9,2,7,9,5,2
2875,No,0,4,4,1,7,4,1,8,5,2
2876,No,0,5,4,9,3,7,4,8,3,4
2877,Yes,1,6,4,2,4,6,7,7,7,5
2878,Yes,33,6,5,10,1,6,10,8,10,2
2879,Yes,6,2,3,3,1,7,5,1,6,4
2880,Yes,5,8,8,6,8,5,5,1,6,8
2881,Yes,30,9,5,2,8,2,5,9,2,3
2882,Yes,18,6,8,4,10,9,10,2,4,5
2883,Yes,25,1,10,4,2,6,10,5,9,3
2884,Yes,9,8,9,4,4,2,9,1,1,7
2885,No,0,10,2,1,3,6,9,3,8,10
2886,No,0,5,5,4,4,6,8,8,6,1
2887,No,0,8,9,7,2,3,5,9,9,3
2888,No,0,9,7,5,5,5,8,2,1,6
2889,No,0,4,8,5,10,4,5,7,9,9
2890,No,0,1,1,3,3,8,6,9,4,4
2891,Yes,12,6,2,5,8,9,9,4,1,6
2892,No,0,10,6,8,5,3,8,7,3,6
2893,Yes,36,2,7,2,1,4,4,4,2,1
2894,No,0,7,5,7,5,10,10,8,9,8
2895,Yes,24,6,3,4,7,9,3,1,1,5
2896,No,0,8,1,8,3,8,5,9,7,4
2897,Yes,22,9,10,4,4,10,5,3,8,10
2898,Yes,40,5,10,6,8,6,2,5,2,6
2899,No,0,1,2,4,9,8,9,3,10,6
2900,Yes,34,2,4,7,6,6,9,10,6,4
2901,No,0,4,2,7,5,4,1,9,6,10
2902,Yes,39,3,6,5,8,6,5,3,10,1
2903,No,0,2,7,4,10,7,7,1,8,3
2904,Yes,37,8,10,2,8,1,7,6,10,5
2905,No,0,10,8,9,6,8,5,2,5,7
2906,Yes,35,3,8,1,5,5,6,8,1,8
2907,No,0,2,2,8,7,2,2,8,5,10
2908,Yes,2,5,6,4,10,5,6,3,1,10
2909,No,0,1,4,7,5,9,10,6,5,2
2910,No,0,3,6,5,3,9,3,1,1,10
2911,No,0,2,10,4,7,4,6,6,10,2
2912,Yes,41,6,4,3,3,4,8,2,3,3
2913,No,0,6,10,9,4,6,7,6,2,5
2914,No,0,2,8,2,7,10,6,4,3,5
2915,Yes,49,10,9,4,6,5,2,3,3,6
2916,No,0,1,9,10,4,8,3,1,2,7
2917,No,0,3,4,8,4,4,7,8,9,9
2918,Yes,32,7,4,3,7,5,7,9,2,5
2919,Yes,43,7,10,3,2,6,2,4,6,5
2920,No,0,10,5,8,7,6,9,4,2,5
2921,Yes,31,3,3,10,9,3,4,2,2,5
2922,No,0,1,4,1,1,5,4,2,2,6
2923,No,0,3,3,7,5,7,7,7,6,1
2924,Yes,5,9,9,7,1,1,2,10,8,3
2925,No,0,7,10,7,7,6,4,4,4,5
2926,No,0,7,4,8,5,9,6,7,3,4
2927,No,0,2,5,8,9,3,7,2,1,5
2928,No,0,3,7,1,5,3,8,6,5,9
2929,No,0,9,8,9,3,2,3,7,8,7
2930,No,0,3,7,3,6,8,4,3,2,2
2931,No,0,8,10,2,1,10,4,10,8,3
2932,No,0,10,5,2,5,3,3,7,8,5
2933,Yes,34,6,5,7,10,9,4,2,6,8
2934,No,0,2,2,3,1,4,10,2,5,8
2935,Yes,26,5,4,4,5,8,1,6,2,2
2936,No,0,8,8,10,5,3,5,10,3,9
2937,No,0,4,8,7,5,7,7,6,5,2
2938,No,0,8,6,1,4,8,6,1,4,3
2939,No,0,9,9,7,10,3,5,6,6,1
2940,Yes,4,2,9,9,7,1,10,7,2,2
2941,No,0,8,9,5,4,1,8,7,1,8
2942,No,0,9,2,1,4,2,3,6,9,9
2943,No,0,4,1,10,5,10,6,1,1,8
2944,Yes,13,3,8,8,9,6,7,7,8,7
2945,No,0,5,6,3,7,2,8,3,2,5
2946,Yes,23,6,5,3,1,8,7,3,5,3
2947,No,0,7,7,4,10,10,5,3,5,2
2948,No,0,5,2,3,9,4,1,5,8,2
2949,No,0,3,7,6,9,8,9,10,9,10
2950,No,0,7,6,10,10,3,1,6,2,8
2951,No,0,1,7,6,7,2,4,10,6,9
2952,No,0,4,3,8,5,4,10,9,5,1
2953,Yes,19,7,3,10,6,6,5,4,1,1
2954,No,0,4,4,8,10,1,8,3,1,3
2955,No,0,8,1,7,5,2,4,5,7,6
2956,Yes,27,5,10,2,3,2,8,7,4,4
2957,Yes,2,9,10,10,9,5,2,8,1,5
2958,No,0,1,5,8,2,1,7,1,9,9
2959,No,0,3,5,5,8,1,3,4,9,7
2960,No,0,1,9,10,5,6,1,10,5,3
2961,No,0,2,3,10,4,2,4,2,5,4
2962,No,0,6,7,7,7,9,5,7,4,2
2963,Yes,48,6,10,2,8,2,9,1,7,2
2964,No,0,9,9,3,10,2,1,5,8,9
2965,No,0,5,6,1,1,10,3,6,3,1
2966,Yes,27,2,1,2,3,7,6,5,7,2
2967,No,0,7,10,8,10,8,2,9,8,5
2968,Yes,30,1,1,7,1,4,4,10,1,1
2969,No,0,4,10,3,5,8,10,7,8,10
2970,No,0,6,2,10,10,8,6,1,3,9
2971,No,0,10,6,3,5,10,2,1,7,5
2972,No,0,8,7,2,9,5,5,9,6,2
2973,Yes,11,7,6,9,2,2,2,9,10,9
2974,No,0,6,6,7,1,4,5,1,5,2
2975,No,0,5,2,10,8,1,4,4,6,10
2976,No,0,9,9,8,9,10,4,9,10,9
2977,No,0,5,7,7,5,1,9,4,7,5
2978,Yes,34,4,1,4,7,4,5,4,4,10
2979,No,0,3,7,6,5,1,9,8,4,9
2980,No,0,2,10,7,6,8,9,7,9,10
2981,No,0,1,1,6,1,1,2,6,1,8
2982,No,0,1,2,6,3,5,9,10,8,8
2983,No,0,6,5,6,7,9,7,2,3,7
2984,No,0,1,10,3,8,3,8,1,2,1
2985,No,0,4,7,1,10,1,2,8,9,8
2986,No,0,4,9,6,8,10,3,10,4,8
2987,No,0,3,2,4,6,1,7,6,5,1
2988,No,0,10,4,3,10,8,10,8,6,2
2989,No,0,5,2,7,6,2,8,5,3,3
2990,No,0,10,8,2,4,8,5,6,8,5
2991,Yes,34,8,7,5,6,7,4,10,9,1
2992,No,0,2,2,10,2,7,4,9,1,7
2993,No,0,3,7,2,3,10,7,10,2,7
2994,No,0,1,2,9,3,4,9,10,5,8
2995,No,0,1,10,10,8,6,6,4,3,8
2996,No,0,8,10,10,10,1,1,6,8,10
2997,No,0,10,5,6,8,4,3,3,4,5
2998,No,0,5,7,10,4,9,4,2,10,9
2999,No,0,10,6,4,5,1,4,10,7,6
3000,No,0,3,3,5,3,8,3,3,2,2
3001,No,0,10,8,5,10,9,2,10,5,9
3002,No,0,1,8,10,3,7,7,3,1,9
3003,No,0,2,2,2,9,7,7,3,5,2
3004,No,0,6,7,4,7,6,10,2,9,5
3005,No,0,9,5,8,4,8,6,7,6,8
3006,No,0,10,9,4,7,5,10,4,3,5
3007,No,0,5,3,4,9,9,2,2,4,1
3008,No,0,4,2,6,4,4,7,5,8,8
3009,No,0,6,10,9,2,7,8,9,5,6
3010,Yes,27,2,4,4,10,9,4,10,4,2
3011,Yes,21,2,5,9,8,1,10,2,10,8
3012,Yes,30,4,8,10,1,8,10,4,10,4
3013,No,0,8,7,6,1,6,8,8,3,1
3014,Yes,42,7,2,1,7,7,8,6,2,8
3015,Yes,37,8,2,10,7,1,7,1,1,7
3016,No,0,3,7,6,8,6,5,8,9,8
3017,No,0,9,1,3,3,6,6,2,10,1
3018,No,0,7,2,5,6,5,4,1,9,6
3019,Yes,13,3,8,8,10,3,6,5,10,3
3020,Yes,5,7,1,5,6,7,3,8,4,6
3021,No,0,8,7,6,2,4,7,4,2,6
3022,Yes,2,4,5,5,3,6,7,9,10,4
3023,Yes,19,9,10,5,3,4,5,3,7,5
3024,No,0,4,2,5,3,4,5,3,7,3
3025,No,0,6,6,9,9,7,3,3,2,9
3026,Yes,34,8,9,6,5,7,7,2,6,1
3027,Yes,31,4,9,9,5,8,4,9,8,10
3028,Yes,38,10,9,3,4,4,8,3,2,4
3029,No,0,2,1,1,9,2,2,1,3,9
3030,Yes,24,10,8,10,2,7,6,8,10,10
3031,Yes,16,7,5,7,7,5,3,7,4,2
3032,No,0,9,9,2,8,5,1,10,5,6
3033,No,0,2,1,1,9,10,9,6,10,10
3034,No,0,8,10,1,3,10,5,4,3,4
3035,Yes,41,4,6,7,4,9,5,9,8,7
3036,No,0,2,5,3,9,9,4,10,5,8
3037,No,0,7,10,2,2,3,9,3,3,5
3038,Yes,25,6,8,8,1,10,2,6,3,8
3039,No,0,4,4,4,4,4,6,10,6,2
3040,No,0,2,1,8,2,2,6,5,6,1
3041,Yes,1,8,5,6,9,5,5,3,9,8
3042,No,0,4,3,3,4,6,7,1,8,10
3043,No,0,9,9,10,7,7,9,3,4,9
3044,No,0,8,3,1,10,6,4,2,2,4
3045,No,0,1,1,10,4,2,5,3,6,3
3046,Yes,27,6,8,7,1,2,8,10,6,9
3047,No,0,8,10,1,5,9,4,8,1,4
3048,No,0,6,1,10,9,1,1,7,5,8
3049,No,0,6,2,9,3,6,1,2,1,7
3050,No,0,4,4,5,10,6,7,9,4,1
3051,Yes,41,6,8,10,4,1,2,8,2,2
3052,No,0,1,2,8,4,9,4,2,3,6
3053,No,0,1,4,7,9,2,1,3,9,3
3054,No,0,5,10,9,7,2,10,7,8,5
3055,No,0,3,5,1,2,10,5,9,2,2
3056,Yes,15,6,1,8,4,6,7,2,7,10
3057,No,0,3,10,10,2,8,8,5,9,7
3058,No,0,3,6,3,7,8,10,8,3,10
3059,No,0,10,4,9,6,2,10,3,7,3
3060,Yes,32,9,8,10,8,6,10,3,5,3
3061,No,0,7,3,6,2,6,7,4,8,7
3062,Yes,23,9,7,6,3,1,2,8,7,10
3063,No,0,10,9,2,10,3,1,10,9,5
3064,No,0,2,8,6,10,8,2,10,7,9
3065,No,0,1,2,9,7,6,3,6,7,4
3066,No,0,9,1,7,5,5,3,6,8,9
3067,Yes,46,6,5,1,9,4,1,4,1,1
3068,Yes,27,10,9,7,8,7,6,2,5,2
3069,Yes,30,9,9,7,5,7,9,9,8,9
3070,No,0,9,2,10,4,5,3,9,5,6
3071,Yes,3,4,2,3,5,5,3,3,2,7
3072,No,0,8,8,7,7,6,2,3,8,9
3073,Yes,38,4,7,5,10,4,9,2,9,2
3074,Yes,14,4,6,2,1,8,8,9,3,10
3075,No,0,1,3,9,7,3,1,4,5,2
3076,No,0,10,1,2,4,9,8,10,5,4
3077,No,0,3,1,4,4,5,10,3,8,10
3078,Yes,2,9,10,6,3,6,1,8,3,5
3079,Yes,7,6,7,5,1,3,9,8,7,5
3080,No,0,7,10,2,1,6,5,5,7,8
3081,Yes,29,5,5,7,4,8,7,8,7,6
3082,No,0,2,9,3,1,10,2,4,1,5
3083,Yes,14,4,4,8,2,1,3,2,2,3
3084,No,0,10,6,3,2,2,8,8,4,4
3085,No,0,10,10,8,3,10,9,5,6,3
3086,No,0,6,6,7,7,3,4,10,9,1
3087,No,0,7,10,3,8,9,2,10,6,6
3088,No,0,1,5,4,5,5,8,2,3,8
3089,No,0,1,5,6,1,9,6,2,8,7
3090,No,0,4,7,2,4,9,5,5,9,7
3091,No,0,6,1,6,6,5,4,7,9,6
3092,No,0,1,6,5,4,4,3,6,10,9
3093,No,0,1,2,3,5,8,7,3,8,3
3094,No,0,7,7,7,8,3,1,8,3,6
3095,No,0,9,10,7,9,1,2,3,10,2
3096,No,0,2,10,7,4,10,2,2,7,1
3097,Yes,45,10,2,5,1,5,5,8,4,9
3098,Yes,25,9,7,3,9,1,6,2,5,5
3099,Yes,5,1,5,4,9,1,6,6,10,8
3100,No,0,3,10,9,10,1,1,3,3,1
3101,Yes,23,7,1,10,7,7,10,3,5,5
3102,No,0,9,1,2,4,7,6,6,9,6
3103,Yes,3,8,5,3,1,7,8,1,6,9
3104,No,0,7,7,8,8,6,2,10,8,10
3105,Yes,45,8,9,6,3,7,8,6,7,8
3106,Yes,11,1,3,8,5,7,9,1,9,1
3107,No,0,4,9,10,10,6,4,4,9,2
3108,No,0,2,4,8,3,2,9,10,5,9
3109,No,0,4,2,10,1,5,3,7,10,1
3110,Yes,24,5,5,7,5,10,3,6,6,1
3111,No,0,6,10,10,5,4,4,2,4,8
3112,Yes,38,5,4,10,3,3,4,9,9,9
3113,Yes,7,1,1,7,8,3,3,9,2,7
3114,Yes,16,6,1,1,8,7,6,9,2,6
3115,No,0,5,3,1,3,3,3,3,7,1
3116,No,0,10,9,8,7,6,1,4,10,10
3117,Yes,16,7,8,3,5,10,10,2,2,5
3118,No,0,9,3,7,4,7,7,7,7,2
3119,Yes,38,3,1,5,7,2,1,7,1,8
3120,Yes,12,7,3,1,7,4,3,7,8,9
3121,No,0,10,5,6,1,10,6,7,5,8
3122,No,0,6,7,1,4,5,5,10,3,8
3123,Yes,39,6,5,8,2,9,6,9,6,8
3124,No,0,5,7,10,10,4,1,5,8,8
3125,No,0,4,1,8,10,8,2,8,10,3
3126,No,0,10,3,1,5,1,9,10,1,2
3127,No,0,6,1,6,8,8,4,10,10,8
3128,Yes,7,8,3,9,6,3,6,6,2,4
3129,No,0,1,1,7,4,1,4,4,7,3
3130,Yes,12,8,1,9,4,8,5,7,5,8
3131,No,0,2,6,3,8,3,1,9,3,8
3132,No,0,8,5,8,2,3,7,7,8,4
3133,Yes,39,7,4,9,3,7,1,10,4,2
3134,No,0,2,3,7,1,10,5,8,6,7
3135,No,0,4,5,4,10,2,1,6,7,1
3136,No,0,6,3,8,10,6,1,7,5,10
3137,Yes,46,10,9,3,9,9,5,4,5,9
3138,No,0,3,6,9,7,9,8,7,9,3
3139,No,0,7,6,2,4,9,1,8,4,8
3140,No,0,2,5,10,4,5,6,8,5,6
3141,No,0,2,10,5,9,7,1,5,1,9
3142,Yes,49,6,7,1,4,6,7,5,6,2
3143,Yes,35,10,1,10,5,10,5,6,2,1
3144,No,0,7,7,6,3,7,6,9,5,9
3145,No,0,7,6,8,9,9,4,8,1,2
3146,No,0,1,10,4,2,2,7,6,2,6
3147,No,0,10,9,1,6,3,4,6,6,1
3148,No,0,5,7,7,10,1,2,9,3,9
3149,No,0,2,2,2,1,10,4,10,9,10
3150,No,0,2,3,9,7,10,2,4,3,10
3151,No,0,6,8,10,10,6,6,5,5,6
3152,No,0,6,4,1,1,1,8,7,4,8
3153,No,0,8,5,1,10,7,3,4,6,4
3154,No,0,1,3,10,10,2,9,9,7,7
3155,No,0,9,10,6,9,7,1,7,6,7
3156,Yes,44,4,1,4,6,8,8,5,7,2
3157,Yes,42,10,5,10,3,7,2,8,7,4
3158,No,0,3,8,8,10,7,10,2,5,3
3159,No,0,6,9,5,1,9,9,3,10,4
3160,Yes,10,10,6,6,4,3,6,5,10,10
3161,No,0,6,5,10,3,9,3,3,6,10
3162,No,0,10,6,9,9,10,7,10,1,10
3163,No,0,7,9,8,3,10,1,4,9,6
3164,No,0,3,2,9,2,1,8,5,1,5
3165,No,0,9,9,7,4,4,5,9,8,2
3166,No,0,2,1,4,5,5,10,4,6,2
3167,Yes,37,6,4,9,5,7,1,8,1,6
3168,No,0,10,2,4,6,9,1,7,7,2
3169,No,0,6,10,6,3,4,10,5,3,1
3170,Yes,49,3,7,4,6,7,2,8,7,5
3171,Yes,29,4,1,3,3,6,7,6,9,5
3172,Yes,6,2,7,8,9,5,5,2,3,7
3173,No,0,4,9,7,5,7,6,7,8,4
3174,Yes,23,4,6,3,2,8,7,7,6,9
3175,No,0,5,7,9,1,9,3,9,6,2
3176,Yes,15,9,9,8,1,7,10,9,2,2
3177,Yes,18,5,2,9,8,7,5,3,5,7
3178,No,0,5,9,3,7,10,8,3,1,3
3179,No,0,8,4,5,9,8,3,7,3,5
3180,No,0,10,4,4,2,5,10,3,3,10
3181,No,0,4,9,5,1,6,6,6,7,8
3182,Yes,48,7,7,4,2,3,10,10,6,3
3183,No,0,7,3,4,8,3,3,8,2,5
3184,No,0,1,10,5,5,7,1,8,9,3
3185,No,0,3,6,10,10,7,5,7,8,10
3186,Yes,34,4,7,9,5,2,6,8,3,3
3187,No,0,8,7,2,1,2,4,4,4,4
3188,No,0,3,1,7,3,10,2,7,8,10
3189,Yes,30,2,3,4,2,9,4,9,7,1
3190,No,0,1,7,5,2,5,2,2,10,6
3191,No,0,7,9,1,2,7,7,7,2,10
3192,No,0,10,9,10,7,7,2,6,7,3
3193,Yes,47,6,4,7,8,8,3,9,3,3
3194,No,0,3,5,10,10,4,8,5,1,5
3195,No,0,1,4,10,2,5,8,1,7,4
3196,No,0,10,9,9,9,8,7,4,10,4
3197,Yes,44,6,2,2,2,6,1,9,10,4
3198,Yes,2,7,10,8,10,9,9,10,1,10
3199,Yes,2,7,2,4,5,4,2,4,9,7
3200,No,0,9,3,5,5,7,1,3,5,2
3201,Yes,28,1,4,8,7,3,5,6,7,7
3202,Yes,12,1,8,6,4,10,8,4,7,4
3203,No,0,1,8,10,4,10,8,5,2,1
3204,No,0,4,7,9,6,1,1,2,10,10
3205,No,0,7,7,2,7,8,5,10,10,3
3206,Yes,8,4,5,4,1,3,6,7,3,6
3207,Yes,14,7,7,2,8,2,1,3,8,1
3208,No,0,3,7,10,9,1,5,10,2,8
3209,No,0,5,10,4,2,1,9,1,8,10
3210,Yes,13,2,8,1,4,5,9,4,6,4
3211,No,0,6,7,7,1,5,4,3,9,3
3212,Yes,42,4,4,9,3,10,10,7,8,2
3213,Yes,23,1,5,10,8,1,6,10,6,3
3214,Yes,7,3,10,5,4,4,8,1,4,9
3215,Yes,16,9,2,6,6,2,2,2,6,4
3216,No,0,7,1,3,3,3,9,1,5,10
3217,No,0,10,4,1,7,6,9,6,2,6
3218,Yes,10,9,8,10,10,5,10,4,3,10
3219,No,0,9,10,7,4,3,10,3,4,3
3220,Yes,15,4,1,10,2,8,8,9,4,7
3221,Yes,3,2,6,4,9,7,7,10,9,8
3222,Yes,50,3,2,8,7,2,3,2,3,7
3223,No,0,5,7,5,10,2,1,8,9,10
3224,No,0,4,3,6,2,5,10,6,5,5
3225,Yes,28,3,2,2,4,6,1,3,8,6
3226,No,0,4,8,6,3,8,8,6,5,9
3227,No,0,1,2,1,5,10,1,10,4,4
3228,Yes,36,2,10,3,10,10,3,1,1,7
3229,No,0,3,7,6,10,9,7,5,4,4
3230,No,0,9,4,1,1,6,9,8,7,8
3231,Yes,14,9,2,2,1,10,5,1,1,4
3232,No,0,6,9,5,1,1,3,1,8,7
3233,Yes,46,1,7,3,8,4,1,6,9,9
3234,Yes,1,10,7,4,9,1,7,2,6,2
3235,No,0,8,8,1,7,1,2,1,2,6
3236,No,0,2,1,1,2,3,8,4,6,7
3237,No,0,8,6,1,5,6,5,6,8,7
3238,No,0,7,10,2,4,1,10,10,10,1
3239,No,0,1,8,9,8,4,6,9,3,5
3240,No,0,4,5,3,6,7,5,7,10,2
3241,No,0,8,9,6,1,2,7,9,10,10
3242,Yes,6,5,1,6,10,1,8,7,8,8
3243,Yes,19,8,2,1,6,3,5,9,7,3
3244,No,0,8,4,2,1,2,4,5,10,5
3245,Yes,1,4,2,8,8,10,1,4,2,10
3246,No,0,10,8,1,6,4,8,8,1,2
3247,Yes,6,4,4,6,7,7,7,9,2,5
3248,Yes,6,7,3,6,9,9,8,8,1,5
3249,No,0,6,7,1,10,6,4,4,2,3
3250,No,0,7,6,2,2,1,10,5,6,4
3251,No,0,1,3,10,2,7,2,1,3,3
3252,No,0,3,1,4,3,1,7,8,2,2
3253,No,0,2,3,9,6,2,9,2,10,7
3254,No,0,7,9,3,5,5,4,10,2,2
3255,Yes,2,8,2,3,9,10,10,6,9,3
3256,No,0,3,5,4,8,4,10,6,6,8
3257,No,0,7,5,5,10,3,10,6,1,9
3258,No,0,3,2,7,3,6,1,8,10,3
3259,No,0,3,5,9,4,2,4,3,10,4
3260,No,0,6,5,10,5,6,2,5,9,10
3261,No,0,10,4,8,5,10,7,4,7,7
3262,Yes,48,2,1,7,8,1,6,2,8,8
3263,Yes,22,7,2,2,2,5,5,8,2,2
