Candidate ID,Age,Gender,Position Applied For,Years of Experience,Education Level,Graduated from Elite College,Different Location,LinkedIn Profile,LinkedIn Connections
1286,25,Female,Database Administrator,4,Bachelor's,No,Yes,No,0
1287,29,Female,System Analyst,0,PhD,No,No,No,0
1288,32,Male,System Analyst,10,Bachelor's,Yes,Yes,Yes,831
1289,22,Female,Software Engineer,3,Bachelor's,No,No,No,0
1290,22,Female,Data Scientist,0,Master's,No,No,No,0
1291,27,Male,Software Engineer,0,Bachelor's,No,No,No,0
1292,31,Female,Database Administrator,5,Master's,No,Yes,Yes,955
1293,30,Female,Web Developer,0,High School,No,Yes,Yes,925
1294,32,Male,Data Scientist,4,High School,No,No,Yes,304
1295,25,Male,System Analyst,3,High School,No,Yes,No,0
1296,26,Female,Database Administrator,2,PhD,No,No,No,0
1297,22,Female,Web Developer,0,High School,No,Yes,No,0
1298,32,Female,Web Developer,10,PhD,No,No,No,0
1299,23,Female,System Analyst,8,Master's,No,No,No,0
1300,27,Female,Web Developer,9,Bachelor's,Yes,No,No,0
1301,27,Female,Software Engineer,2,Bachelor's,Yes,Yes,No,0
1302,24,Male,System Analyst,8,PhD,No,No,No,0
1303,29,Female,System Analyst,6,Bachelor's,No,Yes,Yes,641
1304,24,Female,Data Scientist,10,Bachelor's,Yes,Yes,No,0
1305,28,Female,Data Scientist,4,Bachelor's,No,No,No,0
1306,24,Female,System Analyst,5,Master's,No,Yes,No,0
1307,22,Male,Software Engineer,4,Bachelor's,Yes,No,No,0
1308,31,Female,System Analyst,0,PhD,No,Yes,No,0
1309,29,Female,System Analyst,3,PhD,No,No,No,0
1310,23,Female,Data Scientist,3,High School,No,Yes,Yes,428
1311,25,Female,Software Engineer,2,Bachelor's,No,Yes,Yes,691
1312,27,Male,Software Engineer,0,Master's,Yes,Yes,Yes,336
1313,27,Male,Database Administrator,3,High School,No,Yes,No,0
1314,26,Male,Data Scientist,9,Bachelor's,No,Yes,No,0
1315,27,Male,Web Developer,7,PhD,No,Yes,Yes,244
1316,27,Female,Data Scientist,10,Master's,Yes,Yes,Yes,879
1317,27,Female,System Analyst,7,High School,Yes,Yes,Yes,88
1318,26,Male,Database Administrator,2,PhD,No,Yes,Yes,175
1319,23,Male,Database Administrator,4,High School,No,No,No,0
1320,32,Male,Web Developer,3,Bachelor's,Yes,No,No,0
1321,22,Male,Software Engineer,1,High School,No,No,Yes,15
1322,29,Female,Web Developer,5,PhD,Yes,Yes,Yes,223
1323,22,Male,Software Engineer,4,PhD,No,Yes,Yes,893
1324,31,Male,Database Administrator,7,PhD,No,Yes,No,0
1325,29,Male,System Analyst,0,Master's,Yes,No,No,0
1326,27,Male,System Analyst,7,Master's,No,Yes,Yes,651
1327,29,Female,Data Scientist,2,Bachelor's,No,Yes,Yes,210
1328,24,Female,Web Developer,8,Bachelor's,No,No,No,0
1329,31,Female,System Analyst,4,PhD,Yes,Yes,No,0
1330,28,Male,Web Developer,4,Bachelor's,Yes,No,Yes,503
1331,27,Male,System Analyst,5,High School,Yes,Yes,Yes,6
1332,26,Female,Software Engineer,1,High School,Yes,No,No,0
1333,26,Male,System Analyst,10,Master's,No,Yes,No,0
1334,28,Female,System Analyst,2,PhD,No,Yes,No,0
1335,23,Male,Software Engineer,4,PhD,No,Yes,No,0
1336,31,Female,Data Scientist,5,High School,No,Yes,No,0
1337,22,Male,Software Engineer,6,Master's,No,Yes,No,0
1338,29,Female,Web Developer,8,High School,No,No,No,0
1339,30,Female,Software Engineer,10,High School,No,No,Yes,187
1340,22,Female,Web Developer,2,High School,No,Yes,Yes,22
1341,30,Female,Data Scientist,7,PhD,No,No,Yes,309
1342,26,Male,System Analyst,8,Master's,No,No,No,0
1343,30,Female,System Analyst,6,PhD,Yes,Yes,No,0
1344,29,Male,Database Administrator,6,Master's,No,Yes,Yes,688
1345,28,Female,System Analyst,3,PhD,Yes,Yes,Yes,466
1346,27,Female,Data Scientist,7,Bachelor's,No,Yes,No,0
1347,32,Male,Web Developer,1,High School,Yes,No,Yes,115
1348,22,Male,Data Scientist,7,High School,Yes,Yes,No,0
1349,28,Male,Data Scientist,1,Bachelor's,No,No,Yes,221
1350,28,Female,Data Scientist,1,PhD,No,No,No,0
1351,24,Female,Software Engineer,3,PhD,No,No,Yes,13
1352,28,Female,System Analyst,10,PhD,Yes,No,No,0
1353,31,Male,Data Scientist,8,Master's,Yes,No,Yes,717
1354,27,Male,Web Developer,10,High School,No,No,No,0
1355,31,Female,Data Scientist,7,Bachelor's,No,No,No,0
1356,23,Female,Web Developer,3,PhD,No,No,No,0
1357,28,Male,Database Administrator,3,Bachelor's,No,Yes,No,0
1358,24,Male,Web Developer,2,Master's,Yes,Yes,Yes,539
1359,28,Female,Database Administrator,6,Bachelor's,No,No,No,0
1360,28,Male,Software Engineer,3,High School,Yes,Yes,Yes,772
1361,27,Male,Database Administrator,5,PhD,Yes,Yes,Yes,510
1362,26,Female,Data Scientist,8,Master's,No,Yes,No,0
1363,26,Male,Software Engineer,10,Master's,No,Yes,No,0
1364,30,Male,Database Administrator,10,Master's,No,No,Yes,806
1365,31,Male,System Analyst,3,Master's,No,Yes,No,0
1366,22,Male,Software Engineer,10,High School,No,Yes,No,0
1367,24,Female,Software Engineer,9,Bachelor's,No,No,No,0
1368,27,Male,System Analyst,4,Master's,Yes,Yes,No,0
1369,32,Female,Web Developer,6,Master's,Yes,No,No,0
1370,26,Female,Database Administrator,1,Bachelor's,No,Yes,Yes,960
1371,29,Female,System Analyst,0,Master's,No,No,Yes,758
1372,23,Male,Data Scientist,3,Master's,Yes,No,Yes,181
1373,22,Male,Database Administrator,5,Master's,Yes,Yes,No,0
1374,23,Male,Software Engineer,7,Bachelor's,Yes,No,No,0
1375,30,Female,Data Scientist,8,Master's,Yes,No,Yes,45
1376,22,Female,Web Developer,6,PhD,No,Yes,No,0
1377,30,Female,System Analyst,0,PhD,Yes,No,No,0
1378,30,Male,System Analyst,0,PhD,No,No,Yes,921
1379,26,Female,System Analyst,10,High School,Yes,Yes,No,0
1380,30,Male,System Analyst,3,PhD,No,No,No,0
1381,32,Female,Software Engineer,3,Bachelor's,No,Yes,No,0
1382,29,Female,System Analyst,10,High School,No,Yes,No,0
1383,30,Female,Web Developer,5,PhD,No,No,No,0
1384,28,Female,Software Engineer,6,PhD,Yes,Yes,No,0
1385,30,Female,Database Administrator,7,Master's,No,Yes,No,0
1386,32,Female,System Analyst,0,PhD,No,Yes,No,0
1387,22,Female,Data Scientist,5,PhD,No,No,No,0
1388,30,Male,System Analyst,6,Bachelor's,No,Yes,Yes,436
1389,31,Female,Data Scientist,7,Master's,No,Yes,No,0
1390,27,Female,Web Developer,7,PhD,No,No,No,0
1391,32,Female,Database Administrator,9,Master's,No,Yes,Yes,508
1392,32,Female,System Analyst,10,High School,Yes,Yes,No,0
1393,22,Female,Database Administrator,10,Master's,Yes,No,No,0
1394,26,Male,Software Engineer,9,Bachelor's,No,Yes,No,0
1395,29,Female,Software Engineer,1,Master's,No,Yes,No,0
1396,28,Male,Web Developer,6,High School,No,Yes,No,0
1397,26,Female,Data Scientist,5,PhD,No,No,No,0
1398,22,Female,Web Developer,1,Master's,No,No,No,0
1399,31,Female,Data Scientist,10,High School,No,No,No,0
1400,30,Female,Database Administrator,5,Master's,No,No,Yes,984
1401,25,Male,Software Engineer,10,Bachelor's,No,No,No,0
1402,27,Male,Web Developer,9,Bachelor's,No,Yes,Yes,385
1403,25,Female,Data Scientist,1,High School,No,No,No,0
1404,31,Male,Data Scientist,1,Bachelor's,No,Yes,Yes,533
1405,23,Female,System Analyst,3,Master's,No,No,No,0
1406,32,Female,Software Engineer,10,High School,No,Yes,Yes,37
1407,29,Female,System Analyst,10,High School,No,Yes,No,0
1408,26,Female,Web Developer,2,Bachelor's,Yes,No,Yes,585
1409,28,Female,System Analyst,7,PhD,Yes,Yes,No,0
1410,26,Male,System Analyst,5,Master's,No,Yes,Yes,900
1411,31,Female,Database Administrator,4,PhD,Yes,Yes,No,0
1412,24,Female,Data Scientist,1,Bachelor's,Yes,Yes,Yes,557
1413,30,Male,Software Engineer,4,High School,No,No,No,0
1414,27,Female,Web Developer,3,Master's,No,Yes,Yes,113
1415,24,Female,Database Administrator,3,Bachelor's,No,Yes,No,0
1416,23,Male,Web Developer,10,Bachelor's,No,Yes,Yes,731
1417,27,Female,Database Administrator,6,Master's,No,No,No,0
1418,22,Male,Software Engineer,6,Master's,No,Yes,Yes,236
1419,32,Male,System Analyst,8,High School,Yes,No,Yes,45
1420,24,Male,Software Engineer,7,Master's,Yes,No,No,0
1421,23,Female,System Analyst,2,High School,No,No,No,0
1422,25,Female,Web Developer,0,PhD,No,No,No,0
1423,31,Female,Software Engineer,2,Bachelor's,No,Yes,Yes,488
1424,30,Male,Software Engineer,6,PhD,Yes,Yes,No,0
1425,28,Male,System Analyst,9,Master's,No,No,No,0
1426,25,Male,Data Scientist,2,PhD,No,No,No,0
1427,31,Male,Web Developer,5,PhD,Yes,No,No,0
1428,28,Male,System Analyst,9,PhD,No,No,No,0
1429,26,Female,Data Scientist,3,PhD,Yes,No,No,0
1430,30,Male,Web Developer,4,Bachelor's,No,No,No,0
1431,29,Male,System Analyst,0,Bachelor's,No,No,Yes,540
1432,27,Male,Data Scientist,9,Master's,Yes,Yes,No,0
1433,28,Male,Data Scientist,0,Master's,No,Yes,Yes,374
1434,32,Male,Software Engineer,5,Master's,No,Yes,Yes,549
1435,31,Male,Web Developer,1,Master's,No,Yes,Yes,709
1436,24,Female,Database Administrator,0,PhD,No,No,No,0
1437,30,Male,Web Developer,0,Bachelor's,No,Yes,No,0
1438,23,Female,Web Developer,4,PhD,Yes,No,No,0
1439,25,Male,Web Developer,0,Bachelor's,No,No,No,0
1440,32,Male,Web Developer,6,PhD,No,Yes,No,0
1441,29,Male,System Analyst,3,Bachelor's,No,No,No,0
1442,29,Male,Software Engineer,9,Master's,Yes,No,No,0
1443,28,Male,Data Scientist,2,High School,No,No,No,0
1444,23,Female,Web Developer,8,Bachelor's,No,No,No,0
1445,24,Male,System Analyst,6,Master's,Yes,No,No,0
1446,23,Male,Web Developer,7,High School,No,Yes,Yes,934
1447,31,Male,System Analyst,7,High School,No,Yes,No,0
1448,32,Female,Database Administrator,5,Master's,No,No,No,0
1449,22,Male,Database Administrator,2,PhD,No,No,No,0
1450,31,Female,Web Developer,1,High School,No,Yes,No,0
1451,30,Female,Database Administrator,4,Master's,No,No,Yes,193
1452,22,Male,Database Administrator,2,High School,No,Yes,No,0
1453,29,Male,Database Administrator,9,Master's,No,Yes,Yes,126
1454,23,Male,System Analyst,6,Bachelor's,Yes,No,No,0
1455,28,Female,Software Engineer,1,Bachelor's,No,No,No,0
1456,26,Female,Database Administrator,8,High School,No,No,No,0
1457,26,Female,Data Scientist,3,Bachelor's,Yes,No,Yes,247
1458,26,Female,System Analyst,5,Master's,No,Yes,No,0
1459,30,Female,Data Scientist,10,High School,No,No,Yes,575
1460,31,Female,Data Scientist,3,Bachelor's,No,Yes,Yes,126
1461,30,Male,Data Scientist,5,Master's,No,Yes,No,0
1462,24,Male,Software Engineer,3,High School,No,No,Yes,133
1463,23,Female,System Analyst,1,PhD,No,No,No,0
1464,32,Female,System Analyst,8,High School,No,Yes,No,0
1465,32,Female,Data Scientist,8,Master's,No,Yes,No,0
1466,24,Male,Web Developer,9,Bachelor's,Yes,No,No,0
1467,32,Female,Web Developer,7,High School,No,No,Yes,858
1468,22,Female,Database Administrator,3,PhD,No,No,Yes,916
1469,27,Male,Database Administrator,6,High School,No,Yes,Yes,717
1470,28,Female,Web Developer,3,Master's,No,No,No,0
1471,25,Female,Software Engineer,7,High School,No,No,No,0
1472,32,Female,Database Administrator,6,PhD,No,Yes,No,0
1473,22,Male,Web Developer,7,Bachelor's,No,Yes,No,0
1474,30,Female,Data Scientist,4,Master's,No,Yes,Yes,728
1475,30,Female,Software Engineer,10,PhD,No,Yes,No,0
1476,28,Male,System Analyst,7,High School,No,No,No,0
1477,29,Female,Database Administrator,3,Master's,Yes,Yes,No,0
1478,29,Female,Web Developer,4,High School,Yes,Yes,No,0
1479,28,Female,Database Administrator,7,High School,No,Yes,No,0
1480,27,Male,System Analyst,1,Master's,No,Yes,No,0
1481,30,Male,Database Administrator,7,PhD,Yes,Yes,No,0
1482,31,Male,Web Developer,7,PhD,No,Yes,Yes,708
1483,27,Male,Database Administrator,1,Bachelor's,Yes,No,No,0
1484,24,Male,Data Scientist,1,PhD,No,No,No,0
1485,25,Male,Database Administrator,2,High School,No,Yes,No,0
1486,22,Male,Web Developer,2,Bachelor's,No,No,Yes,56
1487,25,Male,Software Engineer,0,Master's,No,No,No,0
1488,30,Male,Data Scientist,5,Master's,No,No,Yes,96
1489,24,Female,Database Administrator,2,High School,No,Yes,No,0
1490,26,Female,System Analyst,0,High School,No,Yes,Yes,919
1491,27,Male,Database Administrator,0,PhD,No,Yes,No,0
1492,23,Female,Data Scientist,9,PhD,No,Yes,No,0
1493,25,Male,Data Scientist,0,Master's,No,Yes,Yes,499
1494,31,Female,Database Administrator,1,PhD,No,Yes,No,0
1495,24,Male,System Analyst,9,Master's,Yes,Yes,No,0
1496,25,Female,System Analyst,6,Master's,No,No,No,0
1497,31,Male,Database Administrator,1,High School,No,No,No,0
1498,26,Male,System Analyst,2,PhD,No,Yes,No,0
1499,31,Female,Data Scientist,9,High School,No,Yes,Yes,286
1500,30,Male,Database Administrator,4,PhD,No,Yes,No,0
1501,31,Male,Database Administrator,0,PhD,No,No,No,0
1502,30,Female,Database Administrator,6,PhD,No,Yes,Yes,410
1503,29,Male,System Analyst,10,Master's,No,Yes,No,0
1504,29,Male,Web Developer,6,PhD,No,Yes,Yes,276
1505,28,Male,Software Engineer,2,Master's,No,No,Yes,597
1506,25,Male,Data Scientist,2,Master's,Yes,No,No,0
1507,27,Male,Software Engineer,10,Bachelor's,Yes,Yes,Yes,264
1508,23,Male,Web Developer,1,High School,Yes,Yes,No,0
1509,23,Female,Software Engineer,9,Master's,No,No,No,0
1510,25,Male,Database Administrator,5,Master's,No,No,No,0
1511,27,Male,Software Engineer,3,Bachelor's,No,No,Yes,312
1512,28,Female,Web Developer,10,High School,No,Yes,No,0
1513,31,Male,Web Developer,10,High School,Yes,Yes,Yes,112
1514,26,Male,System Analyst,0,PhD,No,Yes,No,0
1515,22,Female,Web Developer,6,Bachelor's,No,No,No,0
1516,24,Female,Software Engineer,10,Master's,Yes,Yes,Yes,28
1517,24,Female,Data Scientist,6,Master's,No,Yes,No,0
1518,32,Female,Data Scientist,10,PhD,No,Yes,No,0
1519,26,Male,Web Developer,8,PhD,No,No,No,0
1520,26,Male,Data Scientist,1,Bachelor's,Yes,No,No,0
1521,26,Female,Data Scientist,8,Master's,No,No,Yes,675
1522,29,Male,System Analyst,2,High School,No,Yes,No,0
1523,24,Female,Data Scientist,0,Master's,No,Yes,Yes,751
1524,32,Female,System Analyst,10,High School,No,Yes,No,0
1525,29,Female,System Analyst,8,Master's,Yes,No,No,0
1526,31,Male,Web Developer,9,Bachelor's,No,Yes,Yes,23
1527,25,Female,Data Scientist,3,High School,Yes,No,No,0
1528,24,Female,Web Developer,3,High School,Yes,No,Yes,689
1529,26,Female,Database Administrator,2,PhD,Yes,Yes,No,0
1530,29,Male,Database Administrator,5,Bachelor's,Yes,No,No,0
1531,22,Female,Web Developer,8,Bachelor's,No,No,No,0
1532,32,Female,Web Developer,5,Master's,No,Yes,No,0
1533,31,Female,System Analyst,2,PhD,No,No,No,0
1534,28,Male,Data Scientist,6,Master's,Yes,No,Yes,517
1535,26,Female,Data Scientist,1,Bachelor's,Yes,No,No,0
1536,30,Male,Web Developer,3,High School,No,No,No,0
1537,30,Male,Software Engineer,4,PhD,No,No,No,0
1538,30,Male,Software Engineer,2,PhD,No,Yes,No,0
1539,24,Female,Software Engineer,9,PhD,No,No,Yes,76
1540,23,Female,Database Administrator,1,Bachelor's,No,No,No,0
1541,22,Female,Software Engineer,1,Bachelor's,No,Yes,No,0
1542,30,Female,System Analyst,9,PhD,No,No,No,0
1543,26,Female,Database Administrator,0,PhD,No,No,No,0
1544,25,Male,Database Administrator,8,Bachelor's,Yes,Yes,No,0
1545,23,Male,System Analyst,3,Master's,No,Yes,No,0
1546,22,Male,Database Administrator,4,Master's,No,No,No,0
1547,30,Male,Web Developer,5,High School,Yes,No,Yes,705
1548,30,Female,System Analyst,4,Bachelor's,Yes,Yes,Yes,773
1549,22,Female,Data Scientist,3,PhD,No,Yes,No,0
1550,28,Male,Data Scientist,6,PhD,Yes,Yes,No,0
1551,26,Female,Web Developer,8,Master's,No,Yes,Yes,906
1552,32,Female,Database Administrator,1,Bachelor's,No,No,No,0
1553,31,Male,Database Administrator,6,High School,No,Yes,No,0
1554,30,Female,Database Administrator,5,Bachelor's,No,No,No,0
1555,26,Female,Data Scientist,4,Bachelor's,No,No,No,0
1556,30,Male,Web Developer,10,Master's,No,Yes,No,0
1557,26,Female,Database Administrator,9,Master's,Yes,Yes,No,0
1558,26,Male,Web Developer,6,Master's,No,Yes,Yes,923
1559,25,Male,System Analyst,7,High School,No,No,No,0
1560,28,Male,Database Administrator,9,Master's,No,Yes,Yes,294
1561,25,Male,System Analyst,9,Bachelor's,No,No,No,0
1562,28,Female,Web Developer,2,PhD,No,Yes,Yes,607
1563,32,Male,Data Scientist,3,Master's,No,No,No,0
1564,27,Female,Web Developer,4,High School,No,No,No,0
1565,23,Male,Database Administrator,2,Bachelor's,No,No,Yes,383
1566,32,Female,Web Developer,2,Bachelor's,Yes,No,No,0
1567,32,Female,Web Developer,9,Master's,Yes,No,No,0
1568,32,Female,System Analyst,1,High School,No,No,Yes,31
1569,26,Female,Data Scientist,2,Master's,No,Yes,No,0
1570,24,Female,Data Scientist,9,Bachelor's,No,Yes,No,0
1571,30,Male,System Analyst,4,Bachelor's,Yes,Yes,No,0
1572,27,Male,Database Administrator,2,PhD,No,No,No,0
1573,28,Male,Software Engineer,10,PhD,No,No,Yes,61
1574,23,Female,Web Developer,0,Master's,No,Yes,No,0
1575,31,Male,Web Developer,8,Master's,No,No,No,0
1576,29,Female,Software Engineer,0,Master's,No,No,No,0
1577,32,Male,Data Scientist,4,PhD,No,Yes,No,0
1578,31,Male,Database Administrator,10,Master's,Yes,No,No,0
1579,23,Male,Web Developer,0,PhD,Yes,Yes,No,0
1580,30,Female,Web Developer,6,PhD,No,No,Yes,806
1581,31,Male,System Analyst,8,High School,No,Yes,Yes,832
1582,23,Male,Database Administrator,7,PhD,No,No,Yes,611
1583,27,Male,Software Engineer,10,Bachelor's,No,No,No,0
1584,23,Male,System Analyst,9,Master's,No,No,No,0
1585,29,Male,Software Engineer,5,Bachelor's,No,Yes,No,0
1586,24,Male,Software Engineer,4,Bachelor's,Yes,Yes,No,0
1587,32,Male,Data Scientist,6,Master's,No,No,No,0
1588,24,Male,Web Developer,3,PhD,Yes,No,No,0
1589,23,Female,Software Engineer,9,Master's,Yes,No,No,0
1590,30,Male,Software Engineer,4,PhD,No,Yes,No,0
1591,31,Female,Web Developer,8,PhD,Yes,No,No,0
1592,32,Male,System Analyst,9,Master's,Yes,No,Yes,908
1593,22,Male,Database Administrator,0,Master's,No,Yes,Yes,476
1594,30,Female,System Analyst,7,Bachelor's,No,No,Yes,222
1595,24,Male,Software Engineer,0,PhD,No,Yes,No,0
1596,29,Female,System Analyst,8,Bachelor's,Yes,No,Yes,299
1597,29,Female,Data Scientist,5,PhD,No,No,Yes,553
1598,32,Female,System Analyst,1,PhD,No,No,No,0
1599,29,Male,System Analyst,7,PhD,Yes,No,No,0
1600,25,Male,Data Scientist,6,PhD,No,Yes,No,0
1601,23,Female,Software Engineer,0,PhD,No,Yes,No,0
1602,23,Female,System Analyst,4,Bachelor's,No,Yes,No,0
1603,30,Male,Data Scientist,10,Master's,Yes,No,Yes,648
1604,29,Female,Database Administrator,0,High School,Yes,No,No,0
1605,31,Male,Web Developer,9,Master's,No,No,No,0
1606,22,Female,Software Engineer,5,PhD,Yes,Yes,No,0
1607,32,Male,Web Developer,2,Bachelor's,No,Yes,Yes,497
1608,28,Male,System Analyst,10,High School,No,No,Yes,425
1609,24,Female,Web Developer,1,Master's,No,No,No,0
1610,22,Male,Web Developer,6,High School,No,No,No,0
1611,31,Male,Software Engineer,3,Master's,Yes,Yes,Yes,703
1612,30,Female,Web Developer,9,PhD,Yes,No,No,0
1613,29,Female,Database Administrator,6,High School,No,No,No,0
1614,22,Male,Web Developer,2,Bachelor's,No,Yes,No,0
1615,23,Female,Database Administrator,2,High School,Yes,No,No,0
1616,23,Male,Software Engineer,2,High School,No,No,No,0
1617,28,Female,Data Scientist,8,Bachelor's,No,Yes,No,0
1618,24,Male,Software Engineer,4,Bachelor's,No,No,No,0
1619,32,Female,Database Administrator,9,PhD,No,Yes,No,0
1620,23,Female,Database Administrator,5,PhD,No,No,No,0
1621,28,Female,System Analyst,3,PhD,No,Yes,Yes,473
1622,29,Female,System Analyst,3,PhD,Yes,Yes,No,0
1623,25,Female,Database Administrator,2,PhD,Yes,No,No,0
1624,24,Male,System Analyst,3,Master's,Yes,No,No,0
1625,32,Female,Database Administrator,3,High School,No,No,No,0
1626,26,Male,Data Scientist,2,High School,No,Yes,Yes,14
1627,28,Male,System Analyst,10,Bachelor's,No,Yes,Yes,342
1628,24,Male,Software Engineer,7,Bachelor's,No,No,Yes,977
1629,32,Female,Software Engineer,6,PhD,No,Yes,No,0
1630,30,Female,Database Administrator,5,Master's,No,No,No,0
1631,23,Female,System Analyst,10,Master's,No,No,No,0
1632,30,Female,Data Scientist,2,Master's,Yes,No,Yes,817
1633,26,Female,System Analyst,1,PhD,No,No,No,0
1634,31,Female,Database Administrator,1,Bachelor's,No,Yes,No,0
1635,23,Male,Software Engineer,5,High School,No,No,No,0
1636,27,Female,Software Engineer,10,PhD,No,Yes,No,0
1637,25,Female,Web Developer,2,Bachelor's,No,Yes,No,0
1638,30,Female,Web Developer,6,PhD,Yes,Yes,Yes,62
1639,30,Female,Software Engineer,8,High School,No,No,No,0
1640,28,Female,Data Scientist,5,PhD,No,Yes,No,0
1641,27,Male,Data Scientist,6,Bachelor's,No,No,Yes,741
1642,28,Male,Software Engineer,0,PhD,No,No,No,0
1643,29,Male,Web Developer,10,PhD,No,Yes,No,0
1644,27,Male,Database Administrator,1,High School,No,Yes,Yes,457
1645,27,Female,System Analyst,2,Bachelor's,Yes,No,Yes,914
1646,27,Male,Software Engineer,4,Bachelor's,No,Yes,Yes,595
1647,24,Female,System Analyst,10,High School,No,No,Yes,476
1648,29,Male,Data Scientist,9,Bachelor's,No,No,No,0
1649,25,Female,Web Developer,1,Bachelor's,No,No,No,0
1650,26,Female,Web Developer,9,High School,No,No,No,0
1651,24,Male,Web Developer,5,PhD,Yes,No,No,0
1652,30,Male,Database Administrator,6,High School,No,Yes,No,0
